created_at,from_user,from_user_id,from_user_name,geo,text,to_user,metadata,_id,id
"Mon, 19 Nov 2012 05:27:09 +0000","Jesse_Pangelala",203689952," jessePangelinan",null,"#NerdRapperNames Jay-Zsquared",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb40002ef" },270397782500712450
"Mon, 19 Nov 2012 05:26:59 +0000","ForeverMaryy",50222451,"MaryMcKenna Alvarez ",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb40002f0" },270397739777552384
"Mon, 19 Nov 2012 05:26:58 +0000","KadeMccann",349538669,"wolfy boy",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb40002f1" },270397733876162560
"Mon, 19 Nov 2012 05:26:56 +0000","Putimonger",310344040,"David Giles II",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb40002f2" },270397726464823296
"Mon, 19 Nov 2012 05:26:55 +0000","luqehakim",115736455,"Luqman Hakim",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb40002f3" },270397724631912448
"Mon, 19 Nov 2012 05:26:52 +0000","dj_petty15",581852473,"D.J. Petty",null,"Run GCD  #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb40002f4" },270397711730221056
"Mon, 19 Nov 2012 05:26:43 +0000","Fields_0f_Dream",273704784,"Kyle Fields",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb40002f5" },270397672228274176
"Mon, 19 Nov 2012 05:26:43 +0000","You_LoveeMe",581268839,"Zahriaaaaa ( :",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb40002f6" },270397670491832320
"Mon, 19 Nov 2012 05:26:36 +0000","sleepyhologram",19889591,"JMB3",null,"#NerdRapperNames Ghostface Kalculatah",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb40002f7" },270397643518267392
"Mon, 19 Nov 2012 05:26:33 +0000","TylerArnett15",467792841,"Arnie ",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb40002f8" },270397631895851008
"Mon, 19 Nov 2012 05:26:29 +0000","Pendoofus",57272977,"marylou",null,"Easy E=MC2 #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb40002f9" },270397612945969152
"Mon, 19 Nov 2012 05:26:21 +0000","Chelsea_Geed",403101137,"Patricio",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb40002fa" },270397580360433665
"Mon, 19 Nov 2012 05:26:20 +0000","RoberTIKO_Suave",216261065,"Robert Valdez",null,"RT @HeyMyNameIsJosh: #NerdRapperNames Drake . . . Do Research And Know Everything",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb40002fb" },270397575251759104
"Mon, 19 Nov 2012 05:26:14 +0000","LMJohnson98",461697697,"Luke Johnson",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb40002fc" },270397550207565824
"Mon, 19 Nov 2012 05:26:12 +0000","RoberTIKO_Suave",216261065,"Robert Valdez",null,"RT @YourFavWhiteGuy: Bone-Thugs-on-eHarmony #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb40002fd" },270397544377499648
"Mon, 19 Nov 2012 05:26:08 +0000","the_flash8",608800536,"Blake'sSweatshirt",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb40002fe" },270397525155016705
"Mon, 19 Nov 2012 05:25:59 +0000","Sabrina_Scato",375140152,"sabrina scatozza",null,"RT @BNilusH: Please follow @RU_SIDSA and help young people in the fight against impaired driving! #AMAs #TheJoe #NerdRapperNames #ThingsGirlsSayAlot",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb40002ff" },270397488526139392
"Mon, 19 Nov 2012 05:25:59 +0000","Lemmshady",89544284,"Riley Lemm",null,"#NerdRapperNames Ice Cube......",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000300" },270397488119296001
"Mon, 19 Nov 2012 05:25:46 +0000","swayswizz",286023347,"Sway",null,"RT @YourFavWhiteGuy: Bone-Thugs-on-eHarmony #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000301" },270397432825778176
"Mon, 19 Nov 2012 05:25:35 +0000","Rice_Sauce",277281345,"Ptr. ",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000302" },270397388693336064
"Mon, 19 Nov 2012 05:25:31 +0000","BenLottes",398462604,"Ben Lottes",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000303" },270397370540359680
"Mon, 19 Nov 2012 05:25:26 +0000","BenLottes",398462604,"Ben Lottes",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000304" },270397351150120960
"Mon, 19 Nov 2012 05:25:25 +0000","JonathanLamonte",18455292,"Jonathan Lamonte",null,"C++ Lo Green #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000305" },270397345961758720
"Mon, 19 Nov 2012 05:25:25 +0000","Rice_Sauce",277281345,"Ptr. ",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000306" },270397344921575424
"Mon, 19 Nov 2012 05:25:24 +0000","sleepyhologram",19889591,"JMB3",null,"#NerdRapperNames IRC-Murda",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000307" },270397341297676288
"Mon, 19 Nov 2012 05:25:22 +0000","alyssadevincent",311606592,"alyssa devincent",null,"RT @MacnKevingotoHS: #NerdRapperNames 2 Penz",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000308" },270397333441761280
"Mon, 19 Nov 2012 05:25:15 +0000","kiboz",43704146,"This Season ",null,"\"@YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames\"",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000309" },270397305209901056
"Mon, 19 Nov 2012 05:25:15 +0000","pmacn9ne",235027630,"Patrick McMahon",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400030a" },270397304660426752
"Mon, 19 Nov 2012 05:25:09 +0000","fake_cabramson",320341601,"Connor aka Ner",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400030b" },270397278374744066
"Mon, 19 Nov 2012 05:25:08 +0000","DavidSethLy",472908146,"David Seth Ly",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400030c" },270397274893479936
"Mon, 19 Nov 2012 05:25:08 +0000","hspter",24228154,"Hilary Parker",null,"RT @cynicalscribe T-test-Pain #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400030d" },270397274633424896
"Mon, 19 Nov 2012 05:25:06 +0000","luqehakim",115736455,"Luqman Hakim",null,"RT @YourFavWhiteGuy: Bone-Thugs-on-eHarmony #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400030e" },270397266873950208
"Mon, 19 Nov 2012 05:24:49 +0000","Michael_Tonelli",701454007,"Michael Tonelli",null,"Math montana #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400030f" },270397193339432960
"Mon, 19 Nov 2012 05:24:40 +0000","fawkestail",825261684,"Alex",null,"RT @rev_revolvre: #NerdRapperNames MC Zelda Mario Sephiroth Dr. Who Algebra Sony Discman 64",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000310" },270397156484083712
"Mon, 19 Nov 2012 05:24:38 +0000","RoberTIKO_Suave",216261065,"Robert Valdez",null,"RT @campby08: #NerdRapperNames NWA Niggas with Accordians",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000311" },270397147164332032
"Mon, 19 Nov 2012 05:24:35 +0000","robkahl",245963786,"Berto Kahlo",null,"#NerdRapperNames schNas",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000312" },270397134182944768
"Mon, 19 Nov 2012 05:24:33 +0000","heyrhea7",576706346,"rhea robersonღ",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000313" },270397127212036096
"Mon, 19 Nov 2012 05:24:31 +0000","RoberTIKO_Suave",216261065,"Robert Valdez",null,"RT @Chrisssy_Bear: Andre ((10^3)x4)-(50x20) #nerdrappernames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000314" },270397120438218752
"Mon, 19 Nov 2012 05:24:30 +0000","campby08",77124081,"Graham Campbell",null,"#NerdRapperNames LL notCool J",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000315" },270397112548724736
"Mon, 19 Nov 2012 05:24:26 +0000","TaylorCreighton",211330942,"Taylor Creighton ",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000316" },270397096400678912
"Mon, 19 Nov 2012 05:24:26 +0000","Lang15y",41800904,"گول اسکورر",null,"I think I'll stop with #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000317" },270397096392282115
"Mon, 19 Nov 2012 05:24:23 +0000","1chrisjoly",581429261,"Chris Joly",null,"P.H.d #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000318" },270397085503852544
"Mon, 19 Nov 2012 05:24:20 +0000","NatalieDale33",83050632,"Natalie EnglandBragg",null,"MC Squared #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000319" },270397070647652353
"Mon, 19 Nov 2012 05:24:11 +0000","dibbydougherty",23678723,"Dibby Dougherty",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400031a" },270397036682174464
"Mon, 19 Nov 2012 05:24:10 +0000","Lang15y",41800904,"گول اسکورر",null,"#NerdRapperNames 1(1+(5-4)) chainz",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400031b" },270397028855582720
"Mon, 19 Nov 2012 05:24:09 +0000","ClarissaBlick",315552903,"Clarissa Blick",null,"\"@TrillBro: #NerdRapperNames 2 pencils\" @Alex_Pencil @pen_suhl oh shit y'all should start rapping together ;)",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400031c" },270397027685371904
"Mon, 19 Nov 2012 05:24:06 +0000","officialTyeisha",342509519,"tyeisha",null,"RT @YourFavWhiteGuy: A Dell #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400031d" },270397012879486976
"Mon, 19 Nov 2012 05:23:56 +0000","luqehakim",115736455,"Luqman Hakim",null,"RT @YourFavWhiteGuy: Kanye Western Hemisphere #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400031e" },270396970693173248
"Mon, 19 Nov 2012 05:23:54 +0000","amayafiyah",129316885,"Mr. $t3@L y0 gUrl",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400031f" },270396964745650176
"Mon, 19 Nov 2012 05:23:52 +0000","_SpiderMatty",22171626,"SpiderMatty",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000320" },270396956059242496
"Mon, 19 Nov 2012 05:23:51 +0000","dj_petty15",581852473,"D.J. Petty",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000321" },270396949289652225
"Mon, 19 Nov 2012 05:23:45 +0000","Lemmshady",89544284,"Riley Lemm",null,"RT @snopeble: #NerdRapperNames Grandmaster Adobe Flash",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000322" },270396925772197888
"Mon, 19 Nov 2012 05:23:41 +0000","GymLeaderMike",39291464,"mike drummond",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000323" },270396911062749184
"Mon, 19 Nov 2012 05:23:41 +0000","Lemmshady",89544284,"Riley Lemm",null,"#NerdRapperNames Slim DungeonMaster",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000324" },270396908751699969
"Mon, 19 Nov 2012 05:23:34 +0000","luqehakim",115736455,"Luqman Hakim",null,"RT @YourFavWhiteGuy: DM(x) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000325" },270396878754045952
"Mon, 19 Nov 2012 05:23:33 +0000","MoervYO",60902757,"Marvin U.  ",null,"RT @jordanekay: Snoop.ogg #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000326" },270396875289546752
"Mon, 19 Nov 2012 05:23:26 +0000","CalebT81",272772916,"Caleb Thompson ",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000327" },270396846873120768
"Mon, 19 Nov 2012 05:23:18 +0000","Emalie_Ann",34826643,"Emalie",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000328" },270396811095703552
"Mon, 19 Nov 2012 05:23:17 +0000","iiJesseee",133875434,"Jesse Noel",null,"#NerdRapperNames For the Tungsten. #PeriodicTable",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000329" },270396809162129408
"Mon, 19 Nov 2012 05:23:12 +0000","luqehakim",115736455,"Luqman Hakim",null,"RT @YourFavWhiteGuy: Eazy-A #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400032a" },270396785715982336
"Mon, 19 Nov 2012 05:23:09 +0000","ReversePendulum",316877683,"Dave",null,"Λ Λ Cool J\n#NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400032b" },270396775242821632
"Mon, 19 Nov 2012 05:23:09 +0000","zakwilliams",82389940,"Zak Williams",null,"P2Pac #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400032c" },270396773284057088
"Mon, 19 Nov 2012 05:23:02 +0000","top_webtech",574454392,"Top webtech",null,"Top popular tags webtech:  1^ #NerdRapperNames 2^ #Gaza 3^ #AMAs 4^ #Steelers 5^ #Homeland http://t.co/XnT1vdgR",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400032d" },270396746390204416
"Mon, 19 Nov 2012 05:22:55 +0000","dj_petty15",581852473,"D.J. Petty",null,"MC Squared #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400032e" },270396715306205185
"Mon, 19 Nov 2012 05:22:53 +0000","austindavies",227815541,"Davies",null,"#NerdRapperNames 50 Cent-imeters",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400032f" },270396708104572928
"Mon, 19 Nov 2012 05:22:46 +0000","CeasaGee_DopeAf",449494681,"Ceasa-Gee(:",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000330" },270396679335845888
"Mon, 19 Nov 2012 05:22:45 +0000","A_manda1119",65957435,"Birthday Girl",null,"#NerdRapperNames Snoop Dorky Dork",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000331" },270396674277531648
"Mon, 19 Nov 2012 05:22:31 +0000","sleepyhologram",19889591,"JMB3",null,"#NerdRapperNames 2Chainmailz",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000332" },270396616467443712
"Mon, 19 Nov 2012 05:22:31 +0000","zanshi",22627527,"Sara Zanshi G.",null,"#NerdRapperNames DMXML, Run DLC, public static void enemy, the notorious F.T.P. - omg xd",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000333" },270396615439826944
"Mon, 19 Nov 2012 05:22:29 +0000","LNERFSRobert",356615604,"Robert",null,"RT @YourFavWhiteGuy: .@Common (Denominator) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000334" },270396608154308609
"Mon, 19 Nov 2012 05:22:21 +0000","xkubischx",474837147,"MMXII",null,"#NerdRapperNames RUN CSC",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000335" },270396574285303808
"Mon, 19 Nov 2012 05:22:20 +0000","fugueish",908631278,"Chris Palmer",null,"RT @charliejane: RT @fredbenenson: Run DHCP #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000336" },270396571026337792
"Mon, 19 Nov 2012 05:22:19 +0000","MonsieurBobo",180149617,"Eddie B",null,"iOS Def #NerdRapperNames cc: @bballan",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000337" },270396563732455426
"Mon, 19 Nov 2012 05:22:18 +0000","A_manda1119",65957435,"Birthday Girl",null,"RT @rushbomb: Ice Rubik's Cube #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000338" },270396561505284097
"Mon, 19 Nov 2012 05:22:15 +0000","LNERFSRobert",356615604,"Robert",null,"RT @YourFavWhiteGuy: A Dell #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000339" },270396546762285058
"Mon, 19 Nov 2012 05:22:09 +0000","LNERFSRobert",356615604,"Robert",null,"RT @YourFavWhiteGuy: Kanye Western Hemisphere #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400033a" },270396523790082049
"Mon, 19 Nov 2012 05:22:07 +0000","MikeBeas",318393568,"Mike Beasley",null,"RT @jordanekay: Snoop.ogg #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400033b" },270396513463721984
"Mon, 19 Nov 2012 05:22:07 +0000","amar_kadaoui",294473187,"Amariano",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400033c" },270396513417568256
"Mon, 19 Nov 2012 05:22:02 +0000","Loh",69123976,"Elliot Loh",null,"Kid N' Playstation #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400033d" },270396494622900225
"Mon, 19 Nov 2012 05:22:02 +0000","Loh",69123976,"Elliot Loh",null,"GETo Boys #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400033e" },270396492643201024
"Mon, 19 Nov 2012 05:22:02 +0000","Loh",69123976,"Elliot Loh",null,"Redmond #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400033f" },270396491904987136
"Mon, 19 Nov 2012 05:22:01 +0000","LNERFSRobert",356615604,"Robert",null,"RT @YourFavWhiteGuy: Solar E(clipse) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000340" },270396490567004160
"Mon, 19 Nov 2012 05:21:57 +0000","snopeble",57839123,"Zach Calhoun",null,"#NerdRapperNames Grandmaster Adobe Flash",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000341" },270396473320013824
"Mon, 19 Nov 2012 05:21:57 +0000","laurenfaison27",81231623,"Laurenღ",null,"#NerdRapperNames M&amp;M",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000342" },270396471684251648
"Mon, 19 Nov 2012 05:21:54 +0000","MajitoDeHoran",379455618,"Belierectioner♥",null,"RT @YourFavWhiteGuy: .@Common (Denominator) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000343" },270396458237317122
"Mon, 19 Nov 2012 05:21:45 +0000","IndieFacade",213508691,"۞Shabaz۞",null,"RT @YourFavWhiteGuy: Kanye Western Hemisphere #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000344" },270396423638482945
"Mon, 19 Nov 2012 05:21:44 +0000","IndieFacade",213508691,"۞Shabaz۞",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000345" },270396417728729088
"Mon, 19 Nov 2012 05:21:39 +0000","CoachMaverickk",418433732,"C.J. Pavlovsky",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000346" },270396398569144320
"Mon, 19 Nov 2012 05:21:35 +0000","timlyons_legit",537008439,"Timmy Lyons",null,"RT @cookie721: E=MC Hammer #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000347" },270396382295257088
"Mon, 19 Nov 2012 05:21:22 +0000","CarlyAltieri",780714690,"Carly Altieri",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000348" },270396324191535105
"Mon, 19 Nov 2012 05:21:22 +0000","sleepyhologram",19889591,"JMB3",null,"#NerdRapperNames In-Game Clown Posse",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb4000349" },270396323965063169
"Mon, 19 Nov 2012 05:21:18 +0000","sicilianironman",164560903,"Tony Strack",null,"RT @Loh: Bone Thugs-n-eHarmony #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400034a" },270396311252131840
"Mon, 19 Nov 2012 05:21:18 +0000","NessaOtey",346319541,"Vanessa Otey",null,"RT @laurenfaison27: #NerdRapperNames Acorn",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400034b" },270396309998018560
"Mon, 19 Nov 2012 05:21:02 +0000","Lemmshady",89544284,"Riley Lemm",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400034c" },270396243929341954
"Mon, 19 Nov 2012 05:20:53 +0000","xkubischx",474837147,"MMXII",null,"#NerdRapperNames eazy e quation",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae6fcb05d7eb400034d" },270396205341745152
